date,Secs-of-year,Calculated Date,"BX,_GSE","BY,_GSE","BZ,_GSE","BY,_GSM ","BZ,_GSM","VX_VELOCITY,_GSE","VY_VELOCITY,_GSE","VZ_VELOCITY,_GSE",TEMPERATURE,SYM
1998,4176300,1998-02-18,7.89,-13.93,-0.81,-13.43,-3.78,-381.6,-24.8,-24.5,46894,-74
1998,4176600,1998-02-18,7.68,-13.74,-0.98,-13.22,-3.87,-381,-23,-28,47896,-73
1998,4176900,1998-02-18,7.5,-13.69,-0.74,-13.23,-3.59,-380.8,-23.5,-26.6,49852,-70
1998,4177200,1998-02-18,8.36,-13.2,-1.35,-12.63,-4.05,-379.1,-22.5,-28.7,49222,-71
1998,4177500,1998-02-18,8.28,-13.22,-0.88,-12.76,-3.56,-378.5,-23.1,-27.2,50061,-71
1998,4177800,1998-02-18,8.29,-13.13,-0.57,-12.75,-3.21,-376.5,-23.6,-28.1,52662,-70
1998,4178100,1998-02-18,8.66,-12.9,0.03,-12.64,-2.55,-374.7,-23,-26.4,52078,-68
1998,4178400,1998-02-18,9.08,-13.6,-0.19,-13.3,-2.87,-377.9,-23.5,-25.7,49661,-67
1998,4178700,1998-02-18,8.25,-18.24,0.11,-17.91,-3.45,-397.2,-33.4,-22.2,63694,-55
1998,4179000,1998-02-18,7.39,-20.54,0.23,-20.2,-3.74,-406.6,-37,-20.4,70811,-58
1998,4179300,1998-02-18,6.57,-20.63,2.01,-20.63,-1.98,-408.4,-35.9,-19.8,68883,-64
1998,4179600,1998-02-18,6.29,-20.76,1.58,-20.68,-2.39,-410.5,-36.5,-15.6,75822,-67
1998,4179900,1998-02-18,5.79,-20.79,3.14,-21.01,-0.81,-412.2,-38.2,-13.5,64001,-67
1998,4180200,1998-02-18,5.93,-20.88,2.83,-21.04,-1.1,-413.9,-37.7,-9.1,69030,-69
1998,4180500,1998-02-18,6.25,-20.83,0.39,-20.55,-3.46,-412.9,-38.3,-14.2,69624,-68
1998,4180800,1998-02-18,5.85,-21.07,0.88,-20.87,-2.98,-413.4,-37.9,-16.3,70669,-68
1998,4181100,1998-02-18,6.95,-20.19,3.01,-20.4,-0.7,-406.6,-35.9,-5.6,67546,-68
1998,4181400,1998-02-18,6.01,-20.44,1.65,-20.41,-2.05,-411.3,-39.9,-12.8,67009,-66
1998,4181700,1998-02-18,6.52,-19.36,4.46,-19.84,0.93,-406.8,-39.8,-10.8,58583,-66
1998,4182000,1998-02-18,6.35,-17.73,7.41,-18.77,4.15,-407.1,-33.4,4.6,63670,-68
1998,4182300,1998-02-18,6.8,-18.34,5.11,-18.95,1.8,-404,-37.2,-7.4,56182,-69
1998,4182600,1998-02-18,6.68,-18.11,4.99,-18.7,1.74,-405.1,-36.5,2.5,56862,-70
1998,4182900,1998-02-18,7.01,-17.8,4.84,-18.37,1.67,-404.3,-39.1,-3.6,56602,-69
1998,4183200,1998-02-18,5.91,-17.72,5.37,-18.38,2.22,-402.2,-42,-7.6,64430,-68
1998,4183500,1998-02-18,0.86,-18.32,5.16,-18.94,1.93,-420.5,-43.9,-7.7,56528,-67
1998,4183800,1998-02-18,0.31,-17.54,6.98,-18.47,3.87,-420.9,-43.3,-0.8,60753,-66
1998,4184100,1998-02-18,6.28,-17.38,1.49,-17.38,-1.5,-407.4,-45,-17.5,52290,-65
1998,4184400,1998-02-18,6.78,-17.33,2.12,-17.43,-0.87,-396.6,-43,-23.7,65464,-63
1998,4184700,1998-02-18,7,-16.95,1.05,-16.88,-1.85,-397.5,-39.6,-29.1,63614,-61
1998,4185000,1998-02-18,4.76,-17.69,1.16,-17.63,-1.86,-398.5,-36.8,-26.8,66645,-62
1998,4185300,1998-02-18,6.3,-16.85,2.65,-17.06,-0.24,-400.3,-41.1,-16.4,54088,-60
1998,4185600,1998-02-18,5.14,-17.4,0.81,-17.28,-2.15,99999.9,99999.9,99999.9,10000000,-57
1998,4185900,1998-02-18,5.39,-17.32,2.45,-17.49,-0.52,-399.9,-49.2,-28.3,46910,-54
1998,4186200,1998-02-18,7.24,-16.39,2.39,-16.56,-0.42,-393.8,-41.8,-22.4,55808,-54
1998,4186500,1998-02-18,6.31,-15.08,6.48,-15.97,3.84,-391.1,-36.9,-6,53439,-54
1998,4186800,1998-02-18,5.04,-15.18,7.14,-16.17,4.46,-395.5,-41.3,-5.2,59728,-53
1998,4187100,1998-02-18,6.5,-15.05,5.83,-15.82,3.2,-398.5,-42,-9,73778,-54
1998,4187400,1998-02-18,7.45,-14.92,4.31,-15.44,1.71,-390,-38.1,-17.9,68126,-56
1998,4187700,1998-02-18,7.76,-14.84,4.42,-15.38,1.83,-391.6,-39.7,-17.3,61596,-54
1998,4188000,1998-02-18,7.58,-14.2,6.18,-15.04,3.66,-391.6,-36.6,-12.2,60251,-53
1998,4188300,1998-02-18,6.6,-14.44,6.23,-15.29,3.67,-385.2,-32.1,1.3,68934,-52
1998,4188600,1998-02-18,6.91,-14.93,4.23,-15.44,1.6,-390.5,-39.9,-17.7,62248,-52
1998,4188900,1998-02-18,4.83,-13.91,6.28,-14.78,3.78,-397.1,-41.8,-12.1,72686,-50
1998,4189200,1998-02-18,6.61,-12.33,8.15,-13.56,5.88,-403.5,-37.2,-27.8,46898,-47
1998,4189500,1998-02-18,8.71,-12.03,9.08,-13.43,6.85,-387.6,-28.3,2.4,53859,-47
1998,4189800,1998-02-18,5.61,-14.27,8.17,-15.48,5.53,-393.4,-40.1,1.3,74975,-46
1998,4190100,1998-02-18,1.97,-17.58,3.12,-17.85,-0.03,-408.2,-42.9,-20.8,57142,-43
1998,4190400,1998-02-18,2.14,-17.9,4.07,-18.34,0.83,-409.8,-46.2,-18.1,42579,-41
1998,4190700,1998-02-18,1.05,-18,4.79,-18.57,1.49,-411.4,-49.9,-18.1,43098,-40
1998,4191000,1998-02-18,2.33,-17.39,5.28,-18.05,2.06,-408.1,-48.9,-19.4,43087,-40
1998,4191300,1998-02-18,4.86,-16.79,5.44,-17.5,2.3,-401.9,-49.2,-19.2,43667,-38
1998,4191600,1998-02-18,4.28,-16.19,6.75,-17.15,3.67,-399.9,-51.5,-15.2,42899,-38
1998,4191900,1998-02-18,4.65,-15.83,7.06,-16.86,4.01,-398,-48.6,-16,40839,-39
1998,4192200,1998-02-18,4.01,-15.07,8.08,-16.31,5.13,-398.5,-50.6,-11.6,48403,-42
1998,4192500,1998-02-18,4.12,-15.66,6.21,-16.54,3.15,-397.2,-51.7,-15.3,43280,-44
1998,4192800,1998-02-18,4.36,-15.76,6.32,-16.68,3.21,-398,-50.8,-20.4,49096,-45
1998,4193100,1998-02-18,4.49,-15.21,6.96,-16.26,3.92,-396.9,-53.2,-20.6,42932,-45
1998,4193400,1998-02-18,5.96,-14.07,7.68,-15.29,4.81,-390.4,-51.5,-13.4,43439,-45
1998,4193700,1998-02-18,5.82,-13.6,8.54,-15.01,5.72,-385.5,-53.6,-11,39452,-45
1998,4194000,1998-02-18,6.48,-12.96,9.19,-14.52,6.45,-382.1,-52.2,-8.3,39448,-47
1998,4194300,1998-02-18,6.16,-13.3,8.13,-14.66,5.31,-382.9,-49.3,-9.4,39737,-47
1998,4194600,1998-02-18,6.9,-10.02,10.45,-11.92,8.22,-381,-37.3,-5.4,48195,-46
1998,4194900,1998-02-18,7.14,-10.15,9.8,-11.94,7.53,-379.3,-30,-2.7,54039,-46
1998,4195200,1998-02-18,0.35,-15.2,-3.1,-14.24,-6.18,-396.3,-22,-31.2,54060,-47
1998,4195500,1998-02-18,0.52,-16.22,-3.56,-15.12,-6.88,-397.2,-17.4,-30.5,50362,-46
1998,4195800,1998-02-18,0.91,-16.75,-2.73,-15.8,-6.21,-395.3,-28.8,-30.3,37428,-46
1998,4196100,1998-02-18,1.18,-17.16,-0.24,-16.71,-3.91,-395.2,-20.4,-28,36585,-46
1998,4196400,1998-02-18,1.68,-17.68,-1.29,-16.98,-5.09,-393.4,-25.6,-31.5,31616,-45
1998,4196700,1998-02-18,1.53,-17.52,-1.39,-16.79,-5.19,-393.4,-25.6,-31.5,31616,-45
1998,4197000,1998-02-18,1.72,-17.7,-0.7,-17.1,-4.6,-394.2,-23.2,-30.7,31921,-47
1998,4197300,1998-02-18,1.5,-17.23,-0.08,-16.77,-3.94,-394.4,-27.5,-28.5,32412,-50
1998,4197600,1998-02-18,1.66,-15.81,0.14,-15.43,-3.45,-395.8,-27.7,-28.1,39154,-51
1998,4197900,1998-02-18,4.55,-14.72,3.93,-15.23,0.43,-390.8,-37.8,-19.7,44523,-53
1998,4198200,1998-02-18,3.03,-15.94,2.33,-16.04,-1.45,-394,-40.1,-25,33403,-54
1998,4198500,1998-02-18,2.72,-16.43,1.99,-16.44,-1.95,-395.5,-41.4,-27.2,38012,-54
1998,4198800,1998-02-18,3.05,-16.48,1.62,-16.38,-2.37,-392.9,-37,-26.6,38106,-56
1998,4199100,1998-02-18,2.33,-16.85,1.23,-16.64,-2.89,-385.2,-34.3,-24.1,35369,-59
1998,4199400,1998-02-18,2.37,-16.63,0.76,-16.3,-3.34,-384.4,-26.6,-24,35891,-59
1998,4199700,1998-02-18,3.21,-15.35,3.28,-15.68,-0.64,-394.3,-47.6,-27.1,34770,-59
1998,4200000,1998-02-18,4.29,-14.67,5.27,-15.52,1.41,-383.7,-39,-13.8,36893,-57
1998,4200300,1998-02-18,4.31,-14.61,5.8,-15.61,1.89,-379.8,-45,-10.4,31469,-57
1998,4200600,1998-02-18,6.37,-12.48,8.28,-14.19,4.78,-378.4,-43.5,-4.9,26378,-58
1998,4200900,1998-02-18,6.09,-12.97,7.96,-14.61,4.29,-377.3,-41.9,-7.6,30751,-58
1998,4201200,1998-02-18,6.6,-10.99,9.86,-13.21,6.6,-376.7,-42.4,-0.5,29241,-56
1998,4201500,1998-02-18,8.83,-11.66,8.04,-13.39,4.61,-367.8,-51.8,-13.5,31450,-55
1998,4201800,1998-02-18,7.95,-11.2,9.15,-13.27,5.77,-369,-40.7,-6.8,29415,-53
1998,4202100,1998-02-18,6.93,-11.15,10.19,-13.53,6.73,-373.3,-48.2,-1.7,34337,-52
1998,4202400,1998-02-18,6.4,-11.48,10.05,-13.83,6.45,-377.7,-47.4,0.5,29229,-50
1998,4202700,1998-02-18,6.04,-10.98,10.22,-13.41,6.71,-377.1,-46.4,-0.5,29321,-49
1998,4203000,1998-02-18,5.66,-10.64,10.59,-13.22,7.11,-379.1,-38.8,5.3,33690,-47
1998,4203300,1998-02-18,6.01,-10.11,10.43,-12.7,7.06,-376,-40.1,1.9,33860,-45
1998,4203600,1998-02-18,7.43,-3.53,12.34,-6.99,10.77,-370.4,-27,11.4,60500,-43
1998,4203900,1998-02-18,7.88,0.71,12.05,-2.89,11.72,-368.9,-13.8,6.6,76227,-41
1998,4204200,1998-02-18,5.43,4.99,7.15,2.62,8.32,-379.7,-1.7,-2.2,123204,-39
1998,4204500,1998-02-18,4.72,1.83,7.37,-0.5,7.58,-384.6,-3,-17.7,132653,-37
1998,4204800,1998-02-18,4.43,0.15,6.18,-1.76,5.93,-387.4,-3.3,-24.5,172872,-35
1998,4205100,1998-02-18,3.87,-3.35,4.29,-4.52,3.04,-394.1,2.6,-30.8,181618,-35
1998,4205400,1998-02-18,4.78,-3.22,4.98,-4.62,3.71,-385.1,-1.7,-25.5,180862,-34
1998,4205700,1998-02-18,6.67,-1.52,4.77,-2.96,4.04,-375.3,2.1,-13.8,193057,-33
1998,4206000,1998-02-18,5.48,-6.23,4.31,-7.28,2.07,-377.1,-26.9,-15.3,185124,-33
1998,4206300,1998-02-18,4.9,-8.08,2.73,-8.52,-0.05,-376.2,-23.9,-23,172817,-33
1998,4206600,1998-02-18,3.49,-10.63,-2.47,-9.22,-5.84,-386.1,-22.1,-43.9,179467,-34
1998,4206900,1998-02-18,2.14,-11.78,-0.69,-10.87,-4.58,-389.6,-8.6,-50.7,184787,-34
1998,4207200,1998-02-18,0.63,-12.51,-2.24,-11.02,-6.33,-394.9,-8,-49.3,173772,-32
1998,4207500,1998-02-18,0.65,-11.59,-5.94,-8.87,-9.53,-393.2,-10.4,-60.2,185678,-32
1998,4207800,1998-02-18,0.77,-11.52,-6.59,-8.54,-10.16,-396.7,-23.5,-58.7,138516,-30
1998,4208100,1998-02-18,0.45,-8.8,-8.85,-5.16,-11.36,-393.8,-23.8,-66.7,143765,-29
1998,4208400,1998-02-18,0.68,-9.04,-8.16,-5.58,-10.82,-395.4,-28.6,-69.9,128475,-29
1998,4208700,1998-02-18,2.15,-13.12,-5.44,-10.32,-9.76,-403.4,-14.3,-73.5,163555,-35
1998,4209000,1998-02-18,3.7,-14.42,-4.85,-11.71,-9.72,-414.6,0.2,-75.8,177905,-40
1998,4209300,1998-02-18,4.33,-15.35,-3.59,-12.99,-8.93,-413.5,-3.5,-79.2,161399,-46
1998,4209600,1998-02-18,3.46,-15.27,0.69,-14.45,-4.97,-406.1,-14.4,-78,167800,-48
1998,4209900,1998-02-18,2.18,-15.52,0.44,-14.58,-5.36,-407.7,-21.9,-73.4,145138,-50
1998,4210200,1998-02-18,2.08,-15.65,0.47,-14.69,-5.44,-407.7,-22.5,-76.8,141994,-49
1998,4210500,1998-02-18,1.79,-14.9,1.06,-14.19,-4.66,-407.6,-26,-78.1,149524,-52
1998,4210800,1998-02-18,2.27,-15.11,1.59,-14.57,-4.31,-407.6,-25.2,-77.8,156027,-55
1998,4211100,1998-02-18,3.14,-14.38,4.3,-14.93,-1.58,-406.6,-28,-74.7,153843,-56
1998,4211400,1998-02-18,4.44,-11.6,10.68,-14.85,5.32,-399.7,-15.8,-35.7,129305,-57
1998,4211700,1998-02-18,4.57,-9.9,12.31,-13.94,7.42,-397.7,-26.6,-30.5,104925,-59
1998,4212000,1998-02-18,4.95,-9.07,12.5,-13.28,7.88,-395.2,-36.4,-33.3,110694,-59
1998,4212300,1998-02-18,4.79,-8.45,12.61,-12.79,8.17,-392.3,-33.4,-29.1,112646,-56
1998,4212600,1998-02-18,4.24,-9.77,11.46,-13.56,6.55,-393.8,-28.3,-35.2,104740,-54
1998,4212900,1998-02-18,3.2,-12.9,8.86,-15.39,2.85,-397.2,-26.5,-56.4,73685,-54
1998,4213200,1998-02-18,3.39,-15.42,4.54,-15.92,-2.19,-394.7,-25.1,-84.5,41911,-54
1998,4213500,1998-02-18,3.75,-15.53,4.13,-15.85,-2.67,-396.1,-23.6,-90.1,42807,-52
1998,4213800,1998-02-18,3.35,-15.6,3.69,-15.71,-3.16,-394.9,-23,-89.2,42134,-50
1998,4214100,1998-02-18,2.5,-15.68,3.5,-15.7,-3.42,-392.9,-22.7,-79.9,45454,-47
1998,4214400,1998-02-18,1.36,-15.61,1.81,-14.9,-4.97,-401.7,-18.6,-97,46256,-46
1998,4214700,1998-02-18,0.23,-15.29,-1.88,-13.02,-8.23,-401.2,-14.6,-102.9,48902,-45
1998,4215000,1998-02-18,0.3,-15.39,-3.13,-12.54,-9.45,-399.2,-3.2,-106.6,52613,-44
1998,4215300,1998-02-18,0.03,-15.41,-3.85,-12.22,-10.15,-397.3,5.6,-109.5,49521,-47
1998,4215600,1998-02-18,0.37,-15.38,-3.83,-12.16,-10.16,-397.9,-3.4,-111.1,48687,-48
1998,4215900,1998-02-18,0.03,-14.65,-5.1,-10.91,-11.03,-399.2,-6.1,-109.8,55078,-49
1998,4216200,1998-02-18,-0.64,-14.44,-5.71,-10.42,-11.51,-400.8,-5.4,-119.2,56838,-48
1998,4216500,1998-02-18,3.2,-9.38,7.99,-11.96,2.97,-393.1,5.6,-62.7,41883,-49
1998,4216800,1998-02-18,4.32,-11.38,8.66,-14.06,2.63,-369.4,25.5,-14.5,28284,-52
1998,4217100,1998-02-18,2.38,-14.86,-0.2,-13.16,-6.89,-386.2,-9.8,-83.5,47443,-54
1998,4217400,1998-02-18,1.56,-13.49,2.55,-13.18,-3.87,-391.3,5.9,-64.6,55750,-58
1998,4217700,1998-02-18,3.58,-5.42,12.05,-10.33,8.23,-388.2,30.2,-32,82284,-61
1998,4218000,1998-02-18,3.51,-3.55,12.99,-9.13,9.9,-389.8,31.7,-47.5,105031,-55
1998,4218300,1998-02-18,3.52,-0.01,13.18,-6.11,11.68,-384.3,43.6,-47.4,110754,-53
1998,4218600,1998-02-18,2.19,1.99,13.75,-4.64,13.1,-390.2,80.2,-36.8,87201,-57
1998,4218900,1998-02-18,0.42,5.4,13.6,-1.59,14.54,-400.1,96.2,-34.8,85366,-61
1998,4219200,1998-02-18,1.09,5.19,13.15,-1.61,14.05,-389.6,78.9,-23.5,90903,-61
1998,4219500,1998-02-18,1.46,3.72,13.79,-3.25,13.91,-385.9,69.3,-32.7,94846,-59
1998,4219800,1998-02-18,1.1,2.8,13.95,-4.17,13.6,-394.7,56.3,-44.6,92655,-60
1998,4220100,1998-02-18,0.63,0.41,12.14,-5.45,10.86,-391.6,62.1,-32.3,108374,-59
1998,4220400,1998-02-18,0.98,0.87,12.12,-5.07,11.04,-390.9,52.7,-27.3,109979,-52
1998,4220700,1998-02-18,1.06,0.52,12.1,-5.39,10.85,-393.3,53,-23,101007,-50
1998,4221000,1998-02-18,-0.3,1.21,11.88,-4.71,10.97,-390.7,50.4,-28.2,105236,-52
1998,4221300,1998-02-18,-0.13,1.79,11.96,-4.26,11.31,-389.4,46,-29.6,109940,-52
1998,4221600,1998-02-18,0.01,2.22,12.38,-4.12,11.88,-384.4,52.8,-24,121436,-52
1998,4221900,1998-02-18,0.16,2.03,12.08,-4.17,11.52,-384.6,46.8,-14.5,102766,-49
1998,4222200,1998-02-18,0.39,2.73,11.44,-3.27,11.3,-381.9,50.6,-6.4,119228,-47
1998,4222500,1998-02-18,0.87,3.25,10.65,-2.45,10.87,-383.3,49.3,-10.4,119519,-47
1998,4222800,1998-02-18,2.96,5.41,-1.3,5.33,1.56,-373.8,68.1,-25.1,142361,-39
1998,4223100,1998-02-18,4.64,8.09,-1.99,8,2.31,-360.9,81.3,-44.9,115886,-34
1998,4223400,1998-02-18,5.55,9.43,1.78,7.28,6.26,-351.2,88.7,-30.1,106784,-42
1998,4223700,1998-02-18,5.08,7.5,0.96,6,4.59,-342.5,90.5,-45.5,153711,-46
1998,4224000,1998-02-18,3.52,5.8,1.92,4.05,4.58,-359.4,75.2,-57.7,295774,-44
1998,4224300,1998-02-18,3.91,6.09,1.99,4.25,4.79,-363.3,73.2,-38.2,291474,-44
1998,4224600,1998-02-18,4.82,7.27,1.81,5.35,5.24,-348.1,93.7,-36.3,194443,-44
1998,4224900,1998-02-18,5.73,8.3,2.12,6.07,6.04,-346,93.3,-40.5,164083,-44
1998,4225200,1998-02-18,6.01,8.61,-2.41,8.64,2.31,-346.7,90.8,-67.2,82337,-43
1998,4225500,1998-02-18,5.86,7.5,-5.76,9.39,-1.12,-350.5,77.8,-99.6,74060,-42
1998,4225800,1998-02-18,4.79,3.98,-7.79,7.4,-4.66,-351.4,66.3,-103.9,76578,-42
1998,4226100,1998-02-18,5.31,6.61,-4.53,7.99,-0.5,-341.3,81.9,-123.1,109272,-40
1998,4226400,1998-02-18,4.96,9.45,1.83,7.17,6.42,-338.3,107.1,-88.6,110776,-42
1998,4226700,1998-02-18,3.89,8.86,3.75,5.67,7.78,-353.3,93.9,-52.9,93226,-47
1998,4227000,1998-02-18,3.1,8.21,4,4.97,7.67,-367.6,69,-63.1,117257,-51
1998,4227300,1998-02-18,1.55,4.25,7.65,-0.31,8.75,-358,76,-27.2,433655,-48
1998,4227600,1998-02-18,1.5,4.47,7.59,-0.1,8.8,-358.1,54.3,-29.4,382757,-48
1998,4227900,1998-02-18,2.01,3.77,7.6,-0.71,8.45,-351.7,45.1,-41.9,482453,-50
1998,4228200,1998-02-18,2.21,3.69,7.88,-0.93,8.66,-350.5,60,-42.8,383135,-51
1998,4228500,1998-02-18,1.46,3.35,9.62,-2.12,9.96,-357,70.3,-6.5,472246,-53
1998,4228800,1998-02-18,0.96,3.69,9.6,-1.83,10.12,-361.6,68.2,4.6,608635,-53
1998,4229100,1998-02-18,1.35,3.5,9.08,-1.73,9.58,-355,83,-13,337776,-51
1998,4229400,1998-02-18,1.22,3.12,9.01,-2.02,9.32,-364.8,63.1,-7.3,183412,-48
1998,4229700,1998-02-18,0.7,3.08,9.14,-2.12,9.41,-363.9,52.9,-62.9,434265,-47
1998,4230000,1998-02-18,0.16,2.53,8.99,-2.52,8.99,-369.6,38.5,-46.1,493760,-47
1998,4230300,1998-02-18,0.6,-0.31,8.06,-4.46,6.72,-366.9,46,-38.3,531918,-46
1998,4230600,1998-02-18,0.36,-0.78,8.27,-4.97,6.66,-386,3.3,-48.4,268067,-45
1998,4230900,1998-02-18,0.34,3.21,8.26,-1.56,8.73,-379.6,8.1,-25.2,304851,-46
1998,4231200,1998-02-18,-0.25,1.58,8.77,-3.21,8.31,-404.2,31.1,-18.8,239766,-47
1998,4231500,1998-02-18,-0.73,1.08,9.19,-3.85,8.41,-423,47.3,-10.3,158987,-46
1998,4231800,1998-02-18,-0.8,0.04,10.23,-5.28,8.77,-417.1,25.9,-14.9,150348,-45
1998,4232100,1998-02-18,-0.59,-1.69,10.1,-6.68,7.76,-405.3,-3.9,-15.8,172762,-48
1998,4232400,1998-02-18,0.49,2.35,10.19,-3.27,9.93,-405.4,22.8,-22,173290,-47
1998,4232700,1998-02-18,-2.2,1.37,10.01,-4.02,9.27,-430.4,41.6,-23.2,265957,-46
1998,4233000,1998-02-18,-1.57,0.95,9.91,-4.32,8.97,-426.7,39.7,-31.3,192427,-47
1998,4233300,1998-02-18,0.56,1.31,10.31,-4.2,9.5,-413.6,42.9,-10.7,166884,-47
1998,4233600,1998-02-19,0.58,1.49,10.23,-4.01,9.53,-396.3,51.5,-5.1,128022,-47
1998,4233900,1998-02-19,0.41,1.36,11.06,-4.54,10.18,-399,53.4,-1.8,120500,-46
1998,4234200,1998-02-19,-0.17,0.99,10.84,-4.73,9.8,-410.4,46.6,-15.6,143900,-47
1998,4234500,1998-02-19,-0.15,1.79,10.5,-3.85,9.92,-405.8,55.8,-21.9,198268,-47
1998,4234800,1998-02-19,-0.47,-0.03,10.37,-5.34,8.89,-413.8,40.7,-32.1,122707,-44
1998,4235100,1998-02-19,0.3,-2.37,10.25,-7.27,7.6,-401.1,17,-23.9,210662,-44
1998,4235400,1998-02-19,-0.5,-2.43,9.89,-7.13,7.27,-411,20.1,-36.2,69007,-43
1998,4235700,1998-02-19,-0.38,-2.45,9.98,-7.19,7.34,-408.6,16,-44.5,64043,-42
1998,4236000,1998-02-19,1.44,-1.35,10.64,-6.56,8.49,-396.5,27.1,-29.8,61564,-41
1998,4236300,1998-02-19,0.96,-1.4,10.93,-6.74,8.72,-397,32,-28.5,55609,-42
1998,4236600,1998-02-19,0.97,-1.85,10.8,-7.04,8.39,99999.9,99999.9,99999.9,10000000,-43
1998,4236900,1998-02-19,0.97,-1.68,10.62,-6.8,8.34,-386.8,21.7,-36.4,43162,-44
1998,4237200,1998-02-19,1.95,-2.27,10.09,-7.02,7.59,-371.8,35,-41.9,73542,-44
1998,4237500,1998-02-19,2.68,-1.1,10.71,-6.31,8.73,-373.8,32.6,-18.6,78610,-44
1998,4237800,1998-02-19,2.73,-0.47,11.43,-6.09,9.68,-381.5,38.4,6.4,77744,-43
1998,4238100,1998-02-19,3.47,0.04,11.08,-5.46,9.64,-362.1,50.4,-8.7,90985,-44
1998,4238400,1998-02-19,2.11,-1.3,11.27,-6.7,9.16,-373.1,40.6,-20.7,86206,-44
1998,4238700,1998-02-19,1.54,-2.31,11.49,-7.66,8.87,-391.3,13.8,-6.7,65392,-43
1998,4239000,1998-02-19,1.27,-2.94,11.42,-8.15,8.52,-383,22.4,-4.1,49503,-43
1998,4239300,1998-02-19,0.59,-3.7,11.05,-8.62,7.84,-387.7,38.3,-8.7,50779,-41
1998,4239600,1998-02-19,0.25,-4.11,10.7,-8.79,7.36,-398,35.1,-2.9,72243,-40
1998,4239900,1998-02-19,0.07,-5.03,10.48,-9.46,6.75,-400.4,23.7,0.3,40890,-41
1998,4240200,1998-02-19,0.39,-5.32,10.36,-9.64,6.53,-408.6,22.7,18,30544,-41
1998,4240500,1998-02-19,-0.51,-7.11,9.4,-10.74,4.86,-428.9,-9.3,-8.4,25405,-40
1998,4240800,1998-02-19,-0.39,-7.47,9.06,-10.88,4.42,-425.9,-18.7,-20.2,22306,-40
1998,4241100,1998-02-19,0.16,-6.54,9.68,-10.34,5.44,-435.4,-22,-20.9,20717,-39
1998,4241400,1998-02-19,0.19,-5.52,10.25,-9.69,6.45,-426.4,8.2,3.5,19739,-39
1998,4241700,1998-02-19,0.42,-5.77,10.14,-9.85,6.26,-422.4,9.3,7.6,21229,-38
1998,4242000,1998-02-19,0.95,-5.45,10.04,-9.49,6.35,-428.6,-3.2,1.8,22636,-38
1998,4242300,1998-02-19,0.92,-7.38,8.51,-10.48,4.14,-422.8,-8.7,-20.8,17971,-37
1998,4242600,1998-02-19,0.81,-6.86,8.99,-10.22,4.83,-424.7,-8.9,-9.4,19340,-36
1998,4242900,1998-02-19,1.34,-4.89,9.9,-8.87,6.58,-417.7,11.9,5.2,21734,-35
1998,4243200,1998-02-19,1.5,-4.38,10.05,-8.46,6.98,-409.2,24.5,15.9,24453,-35
1998,4243500,1998-02-19,2.61,-3.32,10.17,-7.55,7.59,-409.1,25.9,12.1,34500,-35
1998,4243800,1998-02-19,1.83,-4.9,9.63,-8.69,6.42,-386,55.6,18.4,21910,-34
1998,4244100,1998-02-19,1.4,-5.85,9.38,-9.4,5.81,-398.4,37.2,15.3,18009,-35
1998,4244400,1998-02-19,0.42,-6.76,8.98,-10.02,5.09,-415.2,21.4,5.3,19747,-35
1998,4244700,1998-02-19,1.68,-2.66,10.49,-6.98,8.27,-418.6,11.6,8,20068,-33
1998,4245000,1998-02-19,1.92,-2.66,10.47,-6.94,8.28,-423.7,-1.3,14.2,14722,-30
1998,4245300,1998-02-19,1.61,-3.58,10.25,-7.65,7.71,-424.6,-7,8.4,15646,-28
1998,4245600,1998-02-19,1.61,-5.07,9.71,-8.73,6.61,-424.7,-21.1,0.2,17934,-30
1998,4245900,1998-02-19,2.45,-6.3,8.7,-9.39,5.21,-420.9,-21.4,-3.9,17974,-33
1998,4246200,1998-02-19,2.68,-6.27,8.78,-9.38,5.33,-419.1,-20.5,-2.4,18613,-33
1998,4246500,1998-02-19,1.58,-6.12,9.14,-9.37,5.76,-428.1,-26.8,-4.1,17563,-31
1998,4246800,1998-02-19,1.09,-6.48,8.95,-9.6,5.47,-431.6,-31.6,-3.9,16662,-31
1998,4247100,1998-02-19,0.79,-6.21,9.09,-9.39,5.75,-435.4,-24.4,-7.9,15446,-31
1998,4247400,1998-02-19,0.81,-6.89,8.65,-9.8,5.11,-435.7,-34.3,-7.2,17018,-31
1998,4247700,1998-02-19,0.86,-6.62,8.81,-9.61,5.41,-437.3,-27.5,-4.6,16306,-31
1998,4248000,1998-02-19,1.01,-6.79,8.65,-9.68,5.23,-435.3,-23.2,-3,16157,-31
1998,4248300,1998-02-19,0.95,-6.7,8.57,-9.53,5.23,-429.2,-18.4,-14.5,15819,-30
1998,4248600,1998-02-19,1.71,-6.37,8.68,-9.26,5.5,-435.2,-22.8,-5,16058,-29
1998,4248900,1998-02-19,1.22,-5.99,9.26,-9.1,6.23,-429.1,-18.8,-2.8,15564,-29
1998,4249200,1998-02-19,1.15,-5.63,9.57,-8.86,6.69,-423.8,-17.6,4,15897,-29
1998,4249500,1998-02-19,1.57,-5.72,9.43,-8.87,6.56,-421.7,-14.3,4.6,14964,-30
1998,4249800,1998-02-19,1.48,-6.26,9.17,-9.24,6.15,-420.8,-17,3,19022,-30
1998,4250100,1998-02-19,1.72,-6.13,9.15,-9.09,6.23,-419.2,-18.6,1.9,15989,-31
